112,376,266,10.0
91,354,250,22.80350850198276
108,360,277,26.40075756488817
124,385,282,27.51363298439521
98,341,284,44.82186966202994
119,361,302,48.38388161361178
130,385,304,48.83646178829912
133,392,305,51.54609587543949
118,357,304,51.62363799656123
121,359,305,51.86520991955976
122,362,306,51.92301994298868
120,421,212,62.93647591023825
85,351,188,72.44998274671983
83,350,187,73.7360156233031
92,316,299,73.81734213584231
113,421,192,78.2368199762746
107,414,187,78.77182237323191
99,318,310,79.2464510246358
97,316,311,81.39410298049853
123,435,195,84.86459803710851
125,341,335,86.4060183089118
104,316,321,88.45903006477066
126,443,194,91.28526715741155
79,280,267,96.62815324738438
110,427,170,99.98499887483122
162,470,219,101.01980003939822
90,405,157,103.16006979447037
127,451,182,105.3612832116238
117,438,170,106.01886624558857
88,283,319,112.32987136109433
142,470,189,115.43396380615195
68,322,150,118.96217886370441
63,316,153,119.20151005754919
103,428,145,122.57650672131263
105,430,145,123.4382436686459
64,321,144,124.77579893553076
185,417,374,124.91997438360288
111,296,352,124.96399481450646
61,245,248,131.24404748406687
60,243,248,133.24038426843418
62,325,132,134.07833531186162
58,320,133,135.14806694880988
65,239,258,137.01459776242822
59,323,129,137.6154061142865
51,243,215,139.17614738165446
195,515,265,139.29106216839614
52,241,220,139.71757226634023
50,240,217,141.4814475470194
95,424,122,142.33762678926468
140,322,389,143.54441821262157
197,520,263,144.1700384962146
147,322,394,148.18906842274163
57,227,257,149.00335566691106
53,227,236,150.3362896974646
158,327,400,152.10851389715174
134,307,392,152.50245899656832
210,485,363,152.74161188098023
128,297,388,153.83432646844463
46,228,213,154.12008305214476
157,321,404,157.88920165736477
131,297,393,158.14550262337528
217,485,372,159.17600321656528
161,321,406,159.76545308670458
179,520,185,160.55217220579732
47,292,119,160.70158679988197
212,534,291,161.83015788165073
41,219,215,162.265215003093
214,534,294,162.50538452617502
136,299,401,164.17673403987544
137,300,403,165.4841382127
143,304,405,165.4841382127
40,215,217,165.65627063289816
135,296,402,166.48123017325406
204,543,258,167.01197561851666
55,208,255,168.00297616411441
54,208,253,168.02678357928536
56,207,257,169.00295855398508
146,302,409,169.95587662684687
49,206,242,170.57549648176317
48,206,238,170.95028517086482
150,305,412,171.39719951037708
42,206,228,172.29045243425418
160,308,416,173.85051049680584
159,307,416,174.24408167854654
144,296,412,175.31685600648902
163,307,418,176.08236708995025
141,293,412,176.70597047072292
132,284,407,176.81911661356077
170,314,424,179.075403112767
182,535,162,184.70787747142785
145,287,419,185.71483516402236
168,301,427,186.72439583514523
138,281,417,186.93849255838134
227,497,399,187.32325002519042
76,197,318,189.4333655932872
151,288,425,190.53870997778904
164,294,429,191.44973230589798
81,202,336,191.5097908724251
228,486,414,192.52012881774206
230,487,414,193.0932417253385
38,277,89,194.1391253714717
35,220,138,195.6016359849784
156,285,430,196.3593644316461
152,283,429,196.41283053812955
114,239,397,196.596032513375
37,274,87,197.39554199626699
155,283,431,198.17668884104407
203,567,200,199.04019694524018
148,277,431,201.06217943710845
34,215,135,201.40009930484146
205,390,457,201.48697228356974
153,279,433,201.83656754909404
149,276,432,202.4252948620799
213,573,209,202.52901026766511
225,579,257,203.00246303924493
166,284,438,203.93136100168604
33,217,128,204.12006270820123
241,496,422,204.83163818121457
165,282,438,204.84140206510986
208,573,199,205.08047201037937
167,283,439,205.27542473467201
187,546,139,206.37102509800158
32,206,136,208.08652046684813
242,507,418,208.33866659840174
176,307,455,210.62288574606512
184,546,130,211.60340261914504
186,547,131,211.81595785020542
30,206,127,213.40337391897063
93,206,385,213.40337391897063
94,205,387,215.41123461880997
235,457,457,216.7071757002984
236,456,458,217.26481537515457
245,539,403,219.49487465542333
239,458,460,219.8635940759634
243,585,326,220.41097976280582
45,155,270,221.44299492194375
101,206,398,221.50395030337495
36,262,66,221.57617200412142
28,177,157,222.26560687609768
44,154,270,222.44100341438852
253,596,325,230.5666931714119
27,160,166,234.0
261,600,332,236.5417510715603
100,192,405,236.76359517459605
154,245,454,237.41314201197878
102,190,407,239.57671005337727
264,605,330,240.6595105122588
251,490,468,240.7072911234722
263,606,327,240.7093683262037
89,177,392,241.03319273494262
86,161,365,241.05186163977245
271,587,375,242.24367896810023
231,613,199,243.7580767892625
223,603,165,244.56083087853622
201,586,129,245.41597340026587
222,602,160,245.5442933566162
73,143,334,245.70917768776974
269,611,328,245.78242410717655
233,616,198,246.9088900789115
200,583,121,247.13154391942766
270,615,326,249.04015740438328
277,614,336,251.08564275959708
221,604,150,251.4358765172544
249,462,493,252.12100269513448
254,467,492,252.93675098727746
43,124,283,253.44230112591703
25,201,72,253.9310930154084
219,350,509,254.33245958783948
229,617,172,255.21951336055793
24,138,161,256.25963396524236
31,123,214,256.46247288833507
220,348,512,257.52669764511796
26,129,183,257.5616431070434
224,614,156,258.15499220429575
66,128,329,258.5207922005501
20,188,78,258.897663179875
23,135,161,259.04825805243314
67,128,331,259.0926475220785
29,121,208,259.47832279402456
265,478,496,260.7757657452088
22,133,161,260.90994615000784
226,617,155,261.30824709526485
256,453,506,261.5893728728291
21,198,64,261.8167297939534
169,230,474,262.37377917772193
13,167,94,264.43335644354704
257,640,240,264.48440407706465
12,161,101,265.04716561397146
19,131,153,265.7705777545739
18,130,152,267.0805122055894
10,164,93,267.41914665932205
199,297,512,267.91229908311414
9,158,99,268.650330355278
282,534,474,269.23595599399425
234,628,159,270.0240730009086
279,644,294,270.6806236138819
289,591,421,271.01660465735307
291,589,426,272.5233934912744
238,631,159,272.8259518447613
7,157,93,273.00183149568795
273,474,511,273.18308878845335
274,475,511,273.5434152013168
268,455,518,273.6512378923216
5,149,102,274.3082208028042
209,308,522,274.5541840875859
194,269,509,274.69619582367716
216,314,524,275.0781707078917
6,162,83,275.1817581163403
278,492,506,275.60116110060204
275,473,514,275.6320010448714
193,266,509,275.87859648765794
202,298,521,276.24083695210595
280,491,509,277.9100573926752
207,300,524,278.5677655436824
196,268,514,279.69268849936
198,272,516,280.0285699709942
295,597,430,281.27744310555727
4,146,94,281.3254343282882
258,653,204,281.8386062980017
11,114,150,282.630500831032
297,598,431,282.68179990936807
3,143,95,283.21370023358685
87,133,402,283.4872131155125
284,508,507,283.59301824974466
14,110,157,283.82565070831777
16,107,162,284.95087295883127
218,307,533,285.4645336990219
15,107,160,285.616876252087
2,146,84,287.20027855139693
8,109,150,287.2716484444645
301,613,422,289.35272592460575
215,295,534,289.56001105124994
39,87,278,289.836160614924
17,100,167,289.99482754007875
304,611,426,290.0431002454635
306,629,401,291.6058984314275
310,600,446,293.7277651159318
311,600,448,295.0254226333724
302,570,479,295.5757094214611
266,415,550,296.5754541427864
307,569,482,297.1952220342716
298,536,507,297.6592011008563
317,626,423,300.647634283059
299,673,309,301.69189581425616
244,658,144,303.42709173704316
322,631,422,304.27126055544585
174,204,508,305.1032612083981
1,139,62,306.27601930285044
262,669,166,306.5110112214568
285,682,233,306.86316168611705
288,683,243,307.2751210234893
177,204,511,307.5857603986244
173,201,509,307.6263967867517
0,136,62,308.60330523181375
326,638,421,309.62719518801964
320,578,491,309.88546271162835
237,642,97,309.8983704377937
327,616,453,310.49798711102784
290,687,238,311.52046481732145
252,666,139,312.712327867003
330,621,451,313.12936623702353
255,667,138,314.0143308831621
206,255,546,314.2308068920041
333,621,453,314.37875246269425
96,111,428,315.92562415859845
294,692,245,316.1913977324494
287,452,563,316.26729201736936
293,693,234,317.7624899197512
71,71,353,320.0531205909419
70,70,353,321.00623046912966
308,504,551,321.57269784607024
171,168,502,322.14903383372115
183,197,524,322.28093334853054
346,648,430,322.893171188243
321,534,539,324.11880537852164
72,68,357,324.13731658048874
175,185,518,324.2298567374695
172,166,504,324.96769070170654
178,185,519,325.0384592629002
247,345,580,325.4796460610095
246,344,580,325.5764119219941
281,403,582,327.11618730964693
232,295,574,328.1539272963223
192,204,536,328.60919037665394
240,301,576,328.6715685908959
283,413,583,329.0866147384302
69,61,352,329.3038110924318
181,183,524,330.26201719241044
190,198,537,332.63343187358663
272,687,132,334.8089007180066
358,651,447,334.82234095113785
74,59,367,335.87199942835366
360,651,449,335.9672603096915
361,648,454,336.4342432036311
276,689,132,336.6674917481639
334,530,557,338.10797092053303
75,57,372,339.43629741086914
191,190,540,339.4878495616596
362,623,491,340.93107807883985
189,184,538,341.15685541990797
316,717,241,341.3297525853848
188,180,536,341.7835572405437
80,59,386,342.620781623065
180,167,528,343.02332282222443
77,56,380,343.1850812608264
296,429,599,347.0705980056507
314,725,210,352.0184654247558
370,699,396,352.035509572543
363,719,338,352.6655639554279
78,45,387,355.98033653560134
84,47,397,357.9413359756037
367,722,350,358.54148992829266
366,724,344,358.9540360547573
129,96,482,359.8277365629281
376,700,413,360.0347205478938
364,730,326,360.85454133209964
378,700,416,361.3530129942187
82,43,397,361.62134892729995
373,725,352,361.9627052611912
365,732,323,362.2499137335991
305,418,617,363.4350010662154
139,102,495,363.5890537406207
211,199,574,363.94092927286977
375,602,543,365.301245549478
371,735,327,365.95354896489255
259,299,615,367.16481312892716
286,714,112,367.39624385668395
260,299,616,368.14263540100865
248,283,614,369.88241374793694
352,494,608,371.25193602188796
313,737,165,372.29289544658246
355,501,607,372.5936123982804
359,510,604,372.90749523172633
315,738,164,373.5076973771759
387,652,508,373.7378760575385
344,470,618,374.0053475553525
267,299,622,374.0120318920235
