328,442,626,5.0990195135927845
340,450,631,7.0
305,418,617,28.653097563788805
344,470,618,29.966648127543394
369,470,651,33.60059523282288
296,429,599,34.92849839314596
374,485,647,44.94441010848846
368,492,634,49.09175083453431
377,492,647,51.54609587543949
352,494,608,55.94640292279746
283,413,583,56.60388679233962
388,490,666,58.60034129593445
383,499,654,60.53924347066124
355,501,607,62.76941930590086
281,403,582,63.25345840347388
372,507,624,64.38167441127949
380,511,638,68.3593446428504
287,452,563,68.59300255857006
359,510,604,72.2357252334328
386,517,643,74.96665925596525
266,415,550,85.70297544426332
393,528,650,87.0976463516667
392,424,722,92.9623579735368
336,363,680,93.81364506296512
309,353,659,94.25497334358543
395,424,724,94.92101980067429
329,360,678,95.38343671728336
350,368,690,95.42536350467836
351,368,692,96.67471230885562
312,351,664,97.73944955850733
354,368,694,97.94896630388705
342,361,687,99.29753269845128
308,504,551,100.60318086422517
303,346,660,101.24228365658294
319,350,673,102.04410811016969
323,350,679,104.65658125507444
410,484,730,107.15409464878138
324,347,681,108.24047302187847
338,351,689,108.75660899458019
414,505,722,110.11357772772621
247,345,580,110.47624178980746
246,344,580,111.36426715962351
339,349,691,111.51681487560519
417,506,724,112.32987136109433
384,554,608,113.35784048754634
418,505,726,113.44161493913951
268,455,518,113.63538181394033
334,530,557,114.21471008587291
416,471,747,119.33147112141039
275,473,514,120.78493283518438
420,483,746,121.75795661885921
409,438,754,123.10158406779338
273,474,511,123.9395013706284
274,475,511,124.1933975700802
256,453,506,125.39936203984452
421,470,757,128.86038956948718
425,542,714,129.18978287774928
321,534,539,129.40247292845683
280,491,509,131.10301293257908
396,382,748,131.94695904036593
300,316,671,133.15029102484155
422,461,763,133.2216198670471
427,482,759,133.80956617521784
401,577,636,134.09325113517085
278,492,506,134.2609399639374
249,462,493,139.30183056945089
265,478,496,139.46325680981354
284,508,507,140.00357138301865
426,568,695,140.4314779527724
254,467,492,141.05672617780408
436,550,723,141.1134295522577
428,463,771,141.4213562373095
430,467,771,142.04224723651762
437,552,723,142.63590010933433
267,299,622,144.2809758769326
260,299,616,144.77914214416384
259,299,615,144.88616221019868
434,477,772,145.04137340772803
435,477,773,146.01369798755184
220,348,512,152.2694979304785
240,301,576,152.27934856703322
219,350,509,153.40469353966978
298,536,507,155.0
438,480,782,155.46703830716015
232,295,574,158.59697348940804
248,283,614,160.90059042775448
292,285,672,163.23296235748464
439,587,710,164.24676556937126
332,297,710,166.00301202086666
216,314,524,167.6007159889241
218,307,533,167.6305461424021
335,294,712,169.59363195591985
251,490,468,169.64079697997178
239,458,460,171.6566340110396
356,302,729,171.71196813268432
236,456,458,173.4877517290486
209,308,522,173.51080657987848
235,457,457,174.56230979223437
345,292,721,175.78680269007683
215,295,534,176.9547964876906
250,266,624,177.1383639983163
440,598,717,177.2596964907703
207,300,524,178.60011198204776
402,620,596,180.42727066604982
282,534,474,181.46625030566977
349,289,727,181.4717608885746
375,602,543,181.72781845386248
205,390,457,181.89282558693733
202,298,521,182.00274723201295
415,627,621,184.27153876819935
404,625,600,184.62123388169627
325,277,713,185.14858897652988
347,283,727,186.59046063504962
353,286,732,186.6815470259447
382,611,549,186.9438418349211
199,297,512,188.35339126227592
411,631,613,188.85973631242842
343,278,726,190.3943276465977
331,273,719,191.42622599842477
341,275,726,193.0
407,634,596,194.18032856085088
320,578,491,194.48650338776724
307,569,482,195.13328778042973
419,638,618,195.4328529188478
357,278,740,197.75237040298657
302,570,479,198.07321878537743
413,641,604,199.83242980057065
198,272,516,206.0728026693479
206,255,546,206.3225629929989
412,647,597,206.81392603013947
196,268,514,210.50890717496966
441,649,679,211.51832071950648
194,269,509,212.5088233462319
193,266,509,214.9720912118594
241,496,422,215.61539833694624
228,486,414,221.21934815924217
442,661,669,221.28714377477965
230,487,414,221.41589825484527
242,507,418,222.40728405337808
176,307,455,222.4230203913255
403,656,561,224.20749318432692
362,623,491,228.0350850198276
449,670,681,232.44139046219803
444,675,660,233.80547470065795
445,675,665,234.47814397081873
451,645,752,235.46761985462035
227,497,399,238.20159529272678
311,600,448,241.11822826157297
387,652,508,242.5077318355025
310,600,446,242.63965051079347
170,314,424,243.90571949013415
245,539,403,247.38633753705963
327,616,453,248.2196607845559
168,301,427,248.55582873873627
167,283,439,249.92798962901293
166,284,438,250.05999280172747
211,199,574,250.56935167733502
164,294,429,251.00796800101784
165,282,438,251.3364279208249
291,589,426,251.67637950352037
333,621,453,251.7300141024109
163,307,418,252.7152547829276
297,598,431,253.03161857759991
330,621,451,253.14817795117546
295,597,430,253.21334877924585
160,308,416,253.87004549572208
159,307,416,254.40322325002094
156,285,430,255.66579747787932
161,321,406,255.9472601924076
155,283,431,256.12496949731394
289,591,421,256.9124364447934
153,279,433,257.0992026436488
192,204,536,257.1886467167631
152,283,429,257.68973592287296
157,321,404,257.7071981920567
151,288,425,257.8003103178893
185,417,374,258.3118270617898
158,327,400,258.48984506165806
150,305,412,258.8532402733255
443,702,628,259.01737393464555
149,276,432,259.7883754135277
148,277,431,259.9153708421262
447,704,635,261.03064954139006
400,680,521,261.283371074395
217,485,372,262.3833073958784
190,198,537,262.4137953690697
146,302,409,262.9923953273174
145,287,419,263.21094202179364
144,296,412,263.7612556839992
169,230,474,264.60914572251653
304,611,426,265.04527915056326
398,679,510,265.2112365643658
143,304,405,265.32432983049256
141,293,412,265.44490953868376
154,245,454,265.58049627184596
147,322,394,266.101484400219
448,710,632,267.00187265260894
177,204,511,267.4341040331244
399,681,508,267.904833849634
183,197,524,268.26293072282647
138,281,417,268.4026825499328
424,700,553,268.57587382339466
174,204,508,268.79360111431225
191,190,540,268.86799735186037
137,300,403,269.1337957224993
301,613,422,269.40861159213154
140,322,389,270.5642252774746
361,648,454,270.8394358286843
173,201,509,271.01291482141585
210,485,363,271.27108213003464
136,299,401,271.3595400939499
135,296,402,272.12129648375554
452,705,711,273.94159961568454
132,284,407,274.69437562498433
134,307,392,274.98545416076104
189,184,538,275.1908428709066
360,651,449,276.3837911311009
317,626,423,277.0433179125604
358,651,447,277.7048793233565
389,677,479,279.03404810166086
131,297,393,279.2131802046601
446,722,614,279.5174413162799
188,180,536,279.63190089830596
322,631,422,281.1138559374119
181,183,524,281.1565400270817
178,185,519,281.26144421160893
175,185,518,281.6611439300778
450,724,658,282.29417280560364
128,297,388,283.4872131155125
326,638,421,286.574597618142
346,648,430,287.0992859621911
271,587,375,293.7209560109731
180,167,528,294.5929394944828
306,629,401,295.79722784367
405,712,497,300.5278689239985
406,714,497,302.3193675568934
171,168,502,303.75318928366823
172,166,504,304.72610652846924
114,239,397,310.4383996866367
125,341,335,313.0814590485997
111,296,352,315.35694062442957
408,726,482,319.8280788173546
133,392,305,329.9651496749316
130,385,304,332.10389940499044
101,206,398,332.3522227998483
122,362,306,334.9417859867592
104,316,321,335.00597009605667
378,700,416,335.0731263470707
243,585,326,336.43572937486886
121,359,305,336.6481843111589
376,700,413,337.0059346658453
261,600,332,337.71289581536564
100,192,405,337.7528682335651
102,190,407,337.91271062213684
118,357,304,338.11980125393427
119,361,302,339.0648905445682
397,720,433,340.4893537248999
94,205,387,340.8518739863403
277,614,336,340.9780051557578
93,206,385,341.5918617297549
264,605,330,341.82597911803015
253,596,325,342.11840055746785
97,316,311,344.28040896920055
99,318,310,344.479317231093
263,606,327,344.9420241141981
269,611,328,346.45778963677526
370,699,396,347.5068344651656
214,534,294,349.07019351414124
433,763,491,349.28498393145964
270,615,326,350.15567966263234
432,763,488,350.49821682855963
88,283,319,350.63371201297804
212,534,291,351.96732802917944
124,385,282,353.78665887791755
92,316,299,355.4616716328218
89,177,392,357.5989373586001
98,341,284,361.6807984950265
108,360,277,363.6000550054964
139,102,495,367.119871431662
112,376,266,371.098369708087
195,515,265,373.01474501686926
197,520,263,375.969413649568
129,96,482,377.6373922163959
81,202,336,380.9278146840947
109,376,256,380.938315216519
87,133,402,385.4101711164354
204,543,258,386.17224136387637
86,161,365,387.6596445337069
96,111,428,389.1439322410154
91,354,250,391.2569488200817
279,644,294,392.3901120058965
299,673,309,395.7069622839608
367,722,350,395.98232283777514
373,725,352,396.69257618463195
225,579,257,397.9597969644673
76,197,318,398.1017457886865
79,280,267,398.82953752198443
381,737,360,399.8462204398086
366,724,344,401.6590594023742
363,719,338,402.5232912515747
423,790,415,408.7358560244012
390,753,363,409.78530964396464
391,754,364,409.89022920777217
394,756,363,412.0594617285229
162,470,219,412.88376088192183
429,800,415,417.25891242728414
364,730,326,418.8006685763527
431,803,416,419.3149174546501
120,421,212,419.57716811094474
371,735,327,421.5210552273753
73,143,334,422.14807828533344
365,732,323,422.35648450094857
65,239,258,425.14115303037886
116,49,464,427.93106921559223
115,47,464,429.7731959999367
61,245,248,431.1531050566608
57,227,257,431.89350539224364
60,243,248,432.0752249319556
106,48,454,432.84408278270365
385,756,330,434.24647379109484
67,128,331,435.0
123,435,195,436.07338831898466
66,128,329,436.381713640707
126,443,194,437.0
257,640,240,437.8241656190302
113,421,192,439.5509071768593
213,573,209,441.5699265122117
56,207,257,442.23523152277227
